,f1,f2,f3,f4,f5,f6,f7,f8,label
1464,0.41,0.4,0.59,0.47,0.5,0,0.531147413,0.43,CYT
1465,0.39,0.44,0.983804329,0.12,0.5,0,0.46,0.27,ME3
1466,0.69,0.6,0.51,0.13,0.5,0.83,0.52,0.22,POX
1467,0.48,0.35,0.223600485,0.21,0.5,0,0.220392869,0.757596811,CYT
1468,0.56,0.44,0.56,0.19,0.5,0,0.54,0.22,CYT
1469,0.49,0.37,0.59,0.17,0.5,0,0.51,0.22,NUC
1470,0.83,0.53,0.52,0.2,0.5,0,0.48,0.25,ME2
1471,0.53,0.42,0.58,0.29,0.5,0,0.5,0.22,MIT
1472,0.57,0.58,0.58,0.887198963,0.700880804,0,0.49,0.22,MIT
1473,0.37,0.51,0.57,0.4,0.5,0,0.48,0.27,MIT
1474,0.38,0.62,0.52,0.14,0.5,0,0.53,0.22,CYT
1475,0.776867926,0.42,0.57,0.49,0.658415978,0,0.48,0.27,NUC
1476,0.48,0.48,0.56,0.18,0.5,0,0.58,0.22,CYT
1477,0.35,0.42,0.56,0.28,0.5,0,0.47,0.22,NUC
1478,0.53,0.51,0.54,0.21,0.964743967,0,0.45,0.22,NUC
1479,0.49,0.38,0.49,0.15,0.907042995,0,0.53,0.25,NUC
1480,0.66,0.54,0.584606473,0.17,0.5,0,0.54,0.22,CYT
1481,0.43,0.48,0.36,0.26,0.5,0,0.52,0.22,ME3
1482,0.46,0.61,0.55,0.29,0.5,0,0.49,0.509642872,MIT
1483,0.83,0.990935766,0.395065211,0.101642765,0.5,0,0.51,0.97979365,ME1
