,f1,f2,f3,f4,f5,f6,f7,f8,o
1401,0.49,0.261515396,0.41,0.775734405,0.5,0.091938236,0.48,0.31,ME3
1402,0.88,0.72,0.32,0.3,0.5,0,0.52,0.33,ME1
1403,0.28,0.18,0.72,0.26,0.5,0,0.49,0.25,MIT
1404,0.793317576,0.43,0.32,0.11,0.5,0,0.49,0.22,VAC
1405,0.75,0.76,0.58,0.22,0.5,0.367794781,0.594884494,0.22,EXC
1406,0.403901559,0.59,0.55,0.21,0.99590231,0,0.52,0.22,CYT
1407,0.5,0.49,0.796707948,0.516516439,0.5,0,0.53,0.25,CYT
1408,0.62,0.42,0.986618583,0.16,0.5,0.352614803,0.52,0.22,CYT
1409,0.5,0.45,0.836266885,0.18,0.670558582,0,0.52,0.22,CYT
1410,0.59,0.51,0.47,0.21,0.5,0.309995053,0.551322795,0.22,CYT
1411,0.49,0.373798632,0.975024222,0.24,0.712445572,0,0.729477553,0.721185111,CYT
1412,0.57,0.35,0.5,0.43,0.5,0,0.53,0.22,CYT
1413,0.64246121,0.51,0.52,0.13,0.5,0,0.51,0.33,NUC
1414,0.63,0.43,0.48,0.11,0.984360914,0,0.51,0.22,CYT
1415,0.63,0.43,0.48,0.11,0.692916979,0,0.51,0.22,CYT
1416,0.55,0.79,0.45,0.25,0.927949237,0,0.51,0.22,NUC
1417,0.336506624,0.31,0.57,0.15,0.5,0,0.5,0.22,CYT
1418,0.33,0.36,0.62,0.26,0.5,0,0.55,0.22,CYT
1419,0.47,0.56,0.58,0.817792423,0.601205976,0,0.44,0.146872245,CYT
1420,0.4,0.56,0.53,0.15,0.742078169,0.200426027,0.543652529,0.22,CYT
1421,0.44,0.49,0.49,0.32676758,0.5,0,0.52,0.138171028,CYT
1422,0.889573423,0.46,0.54,0.18,0.5,0,0.500050141,0.22,CYT
1423,0.59,0.48,0.578117142,0.224041473,0.5,0.372565304,0.48,0.56,ME3
1424,0.476753574,0.46,0.53,0.355469562,0.5,0,0.5,0.910160521,CYT
1425,0.828481254,0.5,0.48,0.34,0.5,0,0.52,0.039683202,NUC
1426,0.36,0.52,0.61,0.33,0.5,0,0.52,0.812338387,NUC
1427,0.52,0.214385892,0.48,0.12,0.5,0,0.54,0.222164872,CYT
1428,0.47,0.46,0.49,0.930557605,0.5,0.438327081,0.59,0.22,CYT
1429,0.55,0.44,0.5,0.09,0.5,0,0.55,0.22,VAC
1430,0.66,0.37,0.218901653,0.25,0.686374116,0,0.69,0.22,MIT
1431,0.789188018,0.49,0.48,0.55,0.5,0.070917758,0.52,0.58,CYT
1432,0.958739817,0.68,0.35,0.16,0.666778118,0,0.62,0.22,VAC
1433,0.57,0.737513869,0.32,0.15,0.5,0,0.52,0.25,VAC
1434,0.46,0.52,0.925578769,0.13,0.5,0,0.47,0.22,CYT
1435,0.268842139,0.52,0.49,0.27,0.5,0,0.51,0.435880027,CYT
1436,0.54,0.44,0.38,0.545599137,0.5,0.663282613,0.54,0.3,ME3
1437,0.8,0.167577066,0.4,0.31,0.5,0,0.356833843,0.25,ME1
1438,0.4,0.4,0.43,0.19,0.5,0.624882324,0.48,0.31007223,POX
1439,0.77,0.7,0.37,0.742590175,0.5,0,0.363332747,0.26,ME1
1440,0.47,0.61,0.32,0.27,0.5,0,0.5,0.169917885,ME3
1441,0.55,0.35,0.36,0.850733948,0.5,0,0.51,0.22,ME3
1442,0.32,0.45,0.859448082,0.14,0.5,0.457219361,0.663294696,0.22,ME3
1443,0.663105835,0.145837383,0.42,0.18,0.5,0,0.54,0.27,ME3
1444,0.47,0.4,0.63,0.19,0.5,0,0.52,0.32,NUC
1445,0.38,0.44,0.57,0.14,0.5,0,0.53,0.377510384,NUC
1446,0.63,0.147618097,0.44,0.989527201,0.5,0,0.523674056,0.22,ME2
1447,0.90029697,0.485977802,0.46,0.13,0.5,0,0.48,0.22,MIT
1448,0.34,0.24,0.51,0.15,0.844452744,0,0.54,0.4,NUC
1449,0.161275343,0.4,0.39,0.19,0.524106342,0,0.46,0.630728725,NUC
1450,0.59,0.67,0.54,0.19,0.5,0.149636392,0.48,0.6,NUC
1451,0.38,0.4,0.66,0.35,0.5,0,0.43,0.11,CYT
1452,0.65,0.54,0.54,0.13,0.5,0,0.53,0.22,CYT
1453,0.240712928,0.42,0.52,0.903692763,0.5,0,0.56,0.22,CYT
1454,0.58,0.51,0.60801211,0.27,0.5,0,0.57,0.29,CYT
1455,0.63,0.57,0.59,0.4,0.5,0,0.38,0.22,MIT
1456,0.48,0.23,0.57,0.27,0.5,0,0.48,0.47,NUC
1457,0.59,0.6,0.49,0.240739113,0.5,0,0.173934966,0.31,MIT
1458,0.37,0.46,0.4,0.27,0.5,0.230992481,0.45,0.611852438,NUC
1459,0.42,0.31,0.62,0.12,0.5,0,0.4,0.22,MIT
1460,0.8,0.756692455,0.5,0.15,0.996429741,0.176773089,0.53,0.22,CYT
1461,0.35,0.39,0.211139083,0.11,0.5,0,0.656164879,0.22,NUC
1462,0.29,0.47139407,0.4,0.15,0.592108909,0,0.708371681,0.22,ME3
1463,0.4,0.34,0.52,0.17,0.5,0,0.681475802,0.51,NUC
1464,0.661542756,0.34,0.58,0.68164679,0.50421803,0,0.44,0.18,NUC
1465,0.187534302,0.497813884,0.994764756,0.35,0.5,0,0.47,0.822562753,NUC
1466,0.66,0.62,0.74390272,0.17,0.618842589,0,0.49,0.22,CYT
1467,0.769140198,0.5,0.34,0.26,0.5,0.625284797,0.51,0.22,ME3
1468,0.75,0.66,0.64,0.39,0.5,0,0.46,0.999219808,MIT
1469,0.31,0.42,0.48,0.552169348,0.598050243,0,0.49,0.53,NUC
1470,0.980104924,0.46,0.26,0.18,0.5,0,0.10379613,0.22,VAC
1471,0.45,0.53,0.47,0.43,0.5,0,0.5,0.27,MIT
1472,0.69,0.91923347,0.5,0.3,0.5,0,0.54,0.22,VAC
1473,0.660447485,0.142453064,0.54,0.11,0.5,0,0.61205905,0.22,CYT
1474,0.38,0.38,0.54,0.24,0.5,0,0.54,0.22,NUC
1475,0.41,0.49,0.65,0.28,0.543939527,0.645987891,0.59,0.57,CYT
1476,0.54,0.44,0.35,0.19,0.5,0,0.51,0.27,ME3
1477,0.64,0.31,0.53,0.15,0.5,0,0.53,0.31,CYT
1478,0.425631875,0.759038639,0.39,0.472444553,0.5,0,0.328455303,0.22,ME3
1479,0.54,0.43,0.919476919,0.27,0.5,0,0.44,0.41,CYT
1480,0.56,0.46,0.923175993,0.25,0.5,0,0.54,0.094488864,CYT
1481,0.4,0.43,0.49,0.718126147,0.5,0,0.51,0.36,NUC
1482,0.906040402,0.29,0.46,0.14,0.5,0,0.129660184,0.66,NUC
1483,0.216849677,0.903291635,0.36,0.19,0.5,0,0.56,0.22,ME2
